"Core","Sample_number","DATETIME","n","flux_co2_umol_s","flux_ch4_nmol_s","dry_soil_g","flux_co2_umol_g_s","flux_ch4_nmol_g_s","Core_assignment","coreID","Site","location","drying","length","replicate","mean","median","sd","outlier"
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"CPCRW_90d_up_CW_r1","C11","CPCRW","upland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"SR_90d_low_CW_r1","S11","SR","lowland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"CPCRW_90d_up_CW_r1","C11","CPCRW","upland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"SR_90d_low_CW_r1","S11","SR","lowland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"CPCRW_90d_up_CW_r1","C11","CPCRW","upland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"SR_90d_low_CW_r1","S11","SR","lowland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"CPCRW_90d_up_CW_r1","C11","CPCRW","upland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"SR_90d_low_CW_r1","S11","SR","lowland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"CPCRW_90d_up_CW_r1","C11","CPCRW","upland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"SR_90d_low_CW_r1","S11","SR","lowland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"CPCRW_90d_up_CW_r1","C11","CPCRW","upland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"SR_90d_low_CW_r1","S11","SR","lowland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"CPCRW_90d_up_CW_r1","C11","CPCRW","upland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
"11",1036,2019-08-05 23:10:16,2,0.000178077780912046,0,108.83,1.63629312608698e-06,0,"SR_90d_low_CW_r1","S11","SR","lowland","constant weight","90 day",1,1.63629312608698e-06,1.63629312608698e-06,0,FALSE
